,y,x
149575612,29.429083,-98.584735
149575614,29.427448,-98.584938
149575616,29.425793,-98.585148
149575618,29.424446,-98.585313
149575627,29.423678,-98.585612
149575629,29.422914,-98.585709
149575631,29.42213,-98.585812
149575635,29.4213715,-98.5858753
149575638,29.56909,-98.574294
149575641,29.568407,-98.57381
149575642,29.568101,-98.573606
149575645,29.471168,-98.646283
149575648,29.471823,-98.644618
149575670,29.429092,-98.537311
149575698,29.4412022,-98.7144601
149575702,29.4404057,-98.7141871
149575712,29.4396101,-98.7139507
149575715,29.4388145,-98.7138007
149575716,29.4385742,-98.7137537
149575722,29.522909,-98.61032
149575731,29.5225152,-98.6104976
149575754,29.544577,-98.669896
149575768,29.543841,-98.669361
149575792,29.511095,-98.6816
149575794,29.510963,-98.6808271
149575815,29.575117,-98.536284
149575817,29.5753634,-98.5360003
149575930,29.505314,-98.678599
149575932,29.505969,-98.678077
149576030,29.4872977,-98.4992684
149576032,29.487281,-98.501014
149576033,29.487287,-98.502716
149576035,29.487289,-98.504406
149576037,29.487293,-98.506117
149576039,29.487293,-98.5078334
149576046,29.486846,-98.5078346
149576050,29.4868768,-98.5110665
149576052,29.48689,-98.513524
149576056,29.486578,-98.519689
149576058,29.486585,-98.520777
149576060,29.486576,-98.522508
149576062,29.4865873,-98.526002
149576063,29.486588,-98.52785
149576075,29.486523,-98.531736
149576077,29.4865183,-98.5349795
149576270,29.4382331,-98.5221602
149576274,29.439305,-98.522014
149576339,29.450635,-98.558061
149576349,29.451557,-98.558351
149576359,29.452763,-98.558285
149576363,29.453681,-98.558225
149576494,29.476078,-98.486749
149576517,29.477541,-98.484648
149576531,29.479757,-98.484454
149576600,29.482011,-98.487732
149576610,29.483225,-98.490348
149576719,29.571464,-98.497215
149576723,29.569781,-98.495783
149576725,29.568889,-98.49561
149576742,29.567188,-98.494486
149576759,29.566248,-98.492755
149576856,29.463078,-98.590447
149576894,29.424273,-98.4932125
149576904,29.423127,-98.49335
149576906,29.4221296,-98.4935172
149576930,29.4154997,-98.5071303
149576936,29.479832,-98.664936
149576938,29.479931,-98.664848
149576972,29.4349888,-98.684963
149576979,29.441798,-98.502902
149576990,29.4422247,-98.5028395
149577018,29.460878,-98.587137
149577026,29.460941,-98.590018
149577133,29.558922,-98.674583
149577135,29.558759,-98.674672
149577137,29.557084,-98.675521
149577192,29.530846,-98.623452
149577194,29.529562,-98.623443
149577322,29.5233363,-98.4797844
149577354,29.541184,-98.561192
149577366,29.491406,-98.473764
149577372,29.4917001,-98.4736121
149577422,29.4673281,-98.6484971
149577425,29.466786,-98.649791
149577427,29.466433,-98.650663
149577429,29.466071,-98.651557
149577431,29.465738,-98.652373
149577433,29.465346,-98.653343
149577442,29.464919,-98.654148
149577447,29.464683,-98.65439
149577449,29.464186,-98.654778
149577456,29.463664,-98.655436
149577468,29.463452,-98.656326
149577472,29.463412,-98.657255
149577479,29.463465,-98.6590731
149577488,29.554371,-98.609601
149577491,29.555998,-98.609604
149577546,29.525112,-98.609562
149577553,29.578768,-98.57072
149577566,29.578071,-98.570061
149577568,29.577551,-98.569276
149577681,29.513698,-98.623614
149577694,29.514519,-98.623111
149577834,29.547505,-98.59717
149577992,29.4482493,-98.6974921
149578013,29.445632,-98.698067
149578017,29.445199,-98.698829
149578027,29.4440708,-98.7000564
149578035,29.443305,-98.700552
149578351,29.475787,-98.526009
149578353,29.475779,-98.52743
149578355,29.475777,-98.527852
149578357,29.475772,-98.528842
149578360,29.475771,-98.530395
149578362,29.475766,-98.531954
149578364,29.475767,-98.533499
149578366,29.4757728,-98.5341524
149578368,29.475765,-98.534925
149578433,29.601496,-98.712339
149578435,29.524536,-98.516337
149578445,29.523209,-98.51856
149578454,29.523087,-98.518936
149578464,29.522587,-98.519742
149578470,29.5216851,-98.5211723
149578495,29.4343081,-98.5918063
149578497,29.434151,-98.591807
149578499,29.433282,-98.591818
149578507,29.4167589,-98.5192146
149578510,29.4156796,-98.5193555
149578515,29.558233,-98.475513
149578517,29.5587027,-98.4761687
149578537,29.6179964,-98.6493245
149578544,29.6184371,-98.648767
149578550,29.508134,-98.530412
149578552,29.508154,-98.530425
149578559,29.502065,-98.528549
149578561,29.502103,-98.528549
149578565,29.474333,-98.517885
149578586,29.454984,-98.560137
149578613,29.545492,-98.721849
149578614,29.544163,-98.718449
149578654,29.541643,-98.712363
149578981,29.524334,-98.545287
149578983,29.525272,-98.544329
149578986,29.527468,-98.54207
149578988,29.528949,-98.540555
149579014,29.458509,-98.587162
149579019,29.458593,-98.592019
149579026,29.450334,-98.605211
149579028,29.451016,-98.604739
149579037,29.534452,-98.509742
149579039,29.5352808,-98.5097618
149579044,29.473786,-98.597195
149579050,29.475644,-98.597826
149579292,29.489611,-98.595623
149579297,29.484472,-98.598204
149579314,29.485607,-98.596715
149579330,29.487139,-98.595695
149579532,29.5210745,-98.5109072
149579537,29.52194,-98.510231
149579539,29.522544,-98.509622
149579541,29.523814,-98.50834
149579558,29.524651,-98.507049
149579567,29.5258,-98.50511
149579573,29.524693,-98.507103
149579619,29.534859,-98.652286
149579636,29.438489,-98.495452
149579658,29.5240503,-98.6367446
149579678,29.523906,-98.639239
149579680,29.523846,-98.639423
149579803,29.4359914,-98.720383
149579852,29.492748,-98.665843
149579854,29.493563,-98.665774
149579857,29.4943564,-98.6657125
149579861,29.535145,-98.701539
149579865,29.535561,-98.700776
149579878,29.536284,-98.699858
149579914,29.529569,-98.543612
149579916,29.529238,-98.543555
149579937,29.542611,-98.494648
149579949,29.54217,-98.493768
149579953,29.5412692,-98.4924497
149580060,29.490622,-98.650274
149580064,29.479304,-98.523947
149580066,29.47931,-98.525997
149580069,29.479316,-98.527429
149580071,29.479303,-98.528839
149580073,29.4793,-98.53038
149580075,29.479301,-98.531935
149580077,29.47929,-98.533486
149580079,29.479293,-98.534925
149580094,29.479439,-98.493708
149580096,29.479445,-98.495429
149580098,29.479452,-98.496268
149580100,29.4794586,-98.4992905
149580102,29.479461,-98.50158
149580104,29.479474,-98.504299
149580119,29.479694,-98.5078539
149580121,29.479705,-98.509585
149580123,29.479705,-98.511295
149580125,29.479706,-98.513023
149580126,29.479706,-98.513962
149580137,29.479591,-98.514706
149580144,29.479265,-98.515138
149580147,29.479265,-98.515601
149580149,29.479268,-98.517338
149580151,29.479273,-98.519064
149580154,29.479273,-98.5208
149580157,29.479242,-98.522322
149580162,29.530213,-98.585116
149580167,29.530779,-98.58524
149580335,29.53041,-98.652114
149580336,29.531012,-98.650571
149580426,29.5173834,-98.6685187
149580429,29.5177164,-98.6687947
149580434,29.5436981,-98.6270278
149580444,29.543295,-98.626855
149580446,29.541167,-98.626837
149580452,29.540431,-98.626835
149580456,29.53963,-98.626825
149580457,29.53851,-98.626812
149580493,29.6128566,-98.4918792
149580564,29.467499,-98.65858
149580574,29.4671193,-98.6582777
149580630,29.4920617,-98.5848979
149580632,29.491748,-98.58448
149580639,29.490645,-98.583401
149580646,29.4888868,-98.5827629
149580652,29.488308,-98.582488
149580666,29.486103,-98.579899
149580668,29.485133,-98.578641
149580742,29.480563,-98.47327
149580744,29.479595,-98.473269
149580749,29.478325,-98.473278
149580753,29.480563,-98.473422
149580755,29.482496,-98.473449
149580757,29.484411,-98.473444
149580759,29.485318,-98.47344
149580764,29.538836,-98.5899059
149580793,29.5377361,-98.6000813
149580811,29.53581,-98.603293
149580818,29.5339373,-98.6062978
149580822,29.5318723,-98.6096758
149580824,29.5314097,-98.6104428
149580826,29.5300798,-98.6126364
149580828,29.5299901,-98.6127702
149580830,29.5293981,-98.6136517
149580839,29.526874,-98.617403
149580945,29.487404,-98.564506
149580960,29.488377,-98.563006
149580969,29.488864,-98.561074
149580981,29.490139,-98.558273
149581041,29.568567,-98.582862
149581045,29.569153,-98.581964
149581055,29.56989,-98.581136
149581065,29.570976,-98.5808
149581073,29.571906,-98.581031
149581075,29.572708,-98.581314
149581077,29.573505,-98.581601
149581079,29.574301,-98.581881
149581081,29.575104,-98.582168
149581082,29.5757244,-98.5823998
149581093,29.486518,-98.679455
149581146,29.557387,-98.562507
149581178,29.556215,-98.561881
149581190,29.555962,-98.561813
149581201,29.555255,-98.56196
149581240,29.554515,-98.563211
149581243,29.554873,-98.564035
149581286,29.429663,-98.482648
149581287,29.429223,-98.482142
149581312,29.431868,-98.485177
149581314,29.431145,-98.484344
149581316,29.430395,-98.483486
149581352,29.469017,-98.578162
149581358,29.469063,-98.579012
149581404,29.470156,-98.581127
149581414,29.470687,-98.581586
149581416,29.470792,-98.581779
149581422,29.471108,-98.582763
149581425,29.47135,-98.584024
149581427,29.471545,-98.585014
149581437,29.471364,-98.586335
149581449,29.471582,-98.588418
149581458,29.471659,-98.588772
149581464,29.471792,-98.592812
149581488,29.468069,-98.576079
149581509,29.469039,-98.578143
149581521,29.552878,-98.618582
149581581,29.4722,-98.465224
149581589,29.471824,-98.467165
149581602,29.47518,-98.599654
149581625,29.59834,-98.527618
149581638,29.598694,-98.527537
149581640,29.549227,-98.519508
149581641,29.548902,-98.519897
149581647,29.548761,-98.520297
149581648,29.548758,-98.520707
149581649,29.548756,-98.521177
149581653,29.548752,-98.521588
149581655,29.548748,-98.522056
149581657,29.548748,-98.522467
149581660,29.548739,-98.522937
149581666,29.548683,-98.523504
149581688,29.489558,-98.663971
149581690,29.490442,-98.662888
149581697,29.577653,-98.491075
149581710,29.580894,-98.494716
149581716,29.573983,-98.487971
149581764,29.550018,-98.707968
149581851,29.522372,-98.632027
149581853,29.523186,-98.632025
149581871,29.525033,-98.631408
149581878,29.543565,-98.670573
149581887,29.542144,-98.6703688
149581889,29.5413734,-98.6703355
149581899,29.540136,-98.670468
149581986,29.435336,-98.481873
149581988,29.435036,-98.481529
149582066,29.442479,-98.545035
149582237,29.4470423,-98.496446
149582240,29.4480892,-98.4964434
149582255,29.439569,-98.496722
149582257,29.441731,-98.496724
149582273,29.43709,-98.496117
149582276,29.438168,-98.496897
149582305,29.554369,-98.604624
149582341,29.579667,-98.528782
149582343,29.580152,-98.528307
149582356,29.514392,-98.511819
149582358,29.515277,-98.510369
149582362,29.516156,-98.50892
149582368,29.553538,-98.607302
149582370,29.551507,-98.607288
149582376,29.5206,-98.669472
149582378,29.523012,-98.669473
149582386,29.524022,-98.669537
149582428,29.510861,-98.648534
149582439,29.512012,-98.648059
149582445,29.423998,-98.690292
149582500,29.4285562,-98.531474
149582502,29.4294445,-98.5313689
149582503,29.4303299,-98.5312641
149582505,29.4308608,-98.5312013
149582506,29.4310929,-98.5311739
149582509,29.4314074,-98.5311366
149582511,29.4317872,-98.5310917
149582513,29.4319466,-98.5310728
149582515,29.4324946,-98.531008
149582517,29.4335594,-98.5308825
149582519,29.4339286,-98.530839
149582521,29.4346441,-98.5307546
149582526,29.4357309,-98.5306265
149582530,29.4368176,-98.5304984
149582534,29.437891,-98.5303718
149582539,29.438967,-98.5302449
149582541,29.4395117,-98.5301807
149582543,29.4400501,-98.5301173
149582545,29.4405967,-98.5300528
149582547,29.4411326,-98.5299896
149582549,29.4416804,-98.5299251
149582551,29.4422156,-98.529862
149582555,29.443286,-98.5297357
149582557,29.4438385,-98.5296656
149582559,29.4438606,-98.529663
149582561,29.4443835,-98.5296011
149582563,29.4444084,-98.5295982
149582569,29.4447864,-98.5295534
149582571,29.4449104,-98.5295388
149582572,29.4455068,-98.5294576
149582580,29.446714,-98.529255
149582583,29.447779,-98.529115
149582586,29.448267,-98.529056
149582625,29.6327945,-98.5972059
149582884,29.5043161,-98.505684
149582886,29.5043252,-98.503116
149582888,29.5043311,-98.501429
149582890,29.504345,-98.50066
149582894,29.5043568,-98.4992595
149582896,29.5043381,-98.4983587
149582897,29.5043351,-98.498045
149582898,29.504338,-98.496871
149582899,29.504346,-98.495119
149582900,29.504344,-98.493709
149582903,29.5043456,-98.4917317
149582907,29.5043425,-98.4904134
149582911,29.504327,-98.489038
149582921,29.504272,-98.486908
149582925,29.504259,-98.486555
149582927,29.504258,-98.485508
149582929,29.50425,-98.482901
149582931,29.5042442,-98.481733
149582932,29.5592236,-98.5828875
149582940,29.482278,-98.647669
149582942,29.482396,-98.647356
149582988,29.510235,-98.68872
149582997,29.511143,-98.687154
149583207,29.526098,-98.493186
149583211,29.526074,-98.491806
149583215,29.526034,-98.489143
149583218,29.526027,-98.488507
149583295,29.576256,-98.537569
149583298,29.561394,-98.481114
149583323,29.560135,-98.479876
149583325,29.559184,-98.478972
149583329,29.55851,-98.478419
149583357,29.4894478,-98.7001652
149583361,29.488706,-98.698299
149583367,29.538163,-98.546873
149583442,29.493143,-98.535776
149583443,29.49397,-98.53578
149583444,29.495628,-98.535788
149583686,29.4270787,-98.5474281
149583697,29.424532,-98.547763
149583720,29.423658,-98.548305
149583724,29.421991,-98.548713
149583730,29.421035,-98.548464
149583733,29.4286999,-98.5330505
149583735,29.4295878,-98.5329454
149583737,29.4304671,-98.5328414
149583739,29.4312344,-98.5327506
149583741,29.4319288,-98.5326684
149583743,29.4326398,-98.5325843
149583745,29.43407,-98.532415
149583747,29.4347855,-98.5323304
149583752,29.4358723,-98.5322018
149583756,29.4369536,-98.5320738
149583765,29.497955,-98.650709
149583779,29.496076,-98.650432
149583786,29.5322406,-98.6490445
149583845,29.471547,-98.608293
149583889,29.53021,-98.626054
149583926,29.490846,-98.65395
149583949,29.4928172,-98.6513765
149584087,29.507058,-98.52117
149584161,29.5983312,-98.7150265
149584163,29.5975709,-98.7142866
149584169,29.596955,-98.713873
149584176,29.596398,-98.713362
149584189,29.595562,-98.713011
149584216,29.524973,-98.543946
149584221,29.6140337,-98.4948697
149584275,29.608825,-98.498623
149584284,29.536228,-98.559266
149584292,29.537235,-98.560334
149584365,29.4226614,-98.6656299
149584390,29.4215061,-98.6669867
149584573,29.558456,-98.60221
149584578,29.558486,-98.602967
149584613,29.548298,-98.597176
149584615,29.548309,-98.595421
149584998,29.6025706,-98.685894
149585017,29.602172,-98.684414
149585022,29.4214865,-98.6552404
149585057,29.4206143,-98.6576384
149585059,29.4206137,-98.6577431
149585120,29.4361925,-98.4893726
149585130,29.439034,-98.4845244
149585132,29.4396235,-98.4835045
149585140,29.4407007,-98.481582
149585184,29.4420752,-98.6860182
149585204,29.4447693,-98.6868838
149585359,29.4277322,-98.5223823
149585361,29.426658,-98.52251
149585363,29.4255927,-98.5226508
149585365,29.4245274,-98.5227876
149585368,29.4234621,-98.522928
149585370,29.422397,-98.523061
149585372,29.421874,-98.523137
149585373,29.4213353,-98.5232032
149585376,29.4202658,-98.5233415
149585378,29.419735,-98.52341
149585380,29.419197,-98.523477
149585382,29.4186871,-98.5235493
149585384,29.418171,-98.523613
149585387,29.417663,-98.52368
149585391,29.41714,-98.523747
149585395,29.4160885,-98.5238984
149585397,29.415532,-98.523966
149585399,29.414997,-98.524031
149585439,29.51427,-98.686021
149585455,29.51262,-98.688008
149585461,29.51238,-98.688841
149585473,29.511896,-98.68948
149585492,29.509488,-98.689811
149585502,29.4821837,-98.4917114
149585504,29.482198,-98.495353
149585506,29.4822006,-98.4992774
149585507,29.601014,-98.486072
149585509,29.603529,-98.486747
149585528,29.430904,-98.696815
149585551,29.429749,-98.694334
149585760,29.4882792,-98.6090387
149585813,29.539374,-98.539569
149585816,29.539861,-98.539882
149585836,29.541622,-98.540676
149585855,29.542432,-98.540264
149585868,29.543173,-98.540038
149585881,29.544119,-98.53973
149585896,29.54481,-98.539658
149585918,29.546769,-98.541053
149585928,29.547887,-98.541331
149585939,29.549325,-98.541567
149585941,29.550447,-98.542234
149586017,29.543856,-98.63891
149586023,29.543962,-98.639251
149586144,29.441261,-98.484732
149586159,29.441127,-98.483177
149586165,29.4405357,-98.4807424
149586170,29.4403539,-98.4798165
149586184,29.440634,-98.478254
149586241,29.536383,-98.66452
149586249,29.536311,-98.665069
149586336,29.4397861,-98.5826451
149586338,29.4390418,-98.5827508
149586508,29.5778537,-98.6705801
149586509,29.5778718,-98.6690683
149586535,29.5768726,-98.666845
149586537,29.5765379,-98.6659556
149586553,29.48491,-98.652556
149586555,29.485075,-98.652931
149586664,29.494435,-98.52728
149586670,29.494383,-98.529852
149586673,29.442379,-98.554833
149586678,29.445113,-98.554488
149586680,29.447969,-98.554144
149586685,29.493316,-98.687423
149586698,29.476469,-98.580049
149586717,29.476937,-98.581687
149586719,29.476279,-98.582835
149586735,29.55473,-98.640607
149586737,29.55499,-98.64087
149586743,29.502837,-98.669591
